REPORTER	DATE	JOURNAL	LIEU	PAYS	LATITUDE	LONGITUDE	TITRE	URL
Gaston Leroux	1902-03-21	Le Matin	Naples	Italie	40.8517746	14.268124400000033		https://www.retronews.fr/journal/le-matin/21-mars-1902/66/172233/1
Gaston Leroux	1897-10-11	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/11-octobre-1897/66/176731/1
Gaston Leroux	1897-12-23	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/23-decembre-1897/66/174737/1
Gaston Leroux	1897-12-25	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/25-decembre-1897/66/183307/1
Gaston Leroux	1898-01-12	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/12-janvier-1898/66/168355/1
Gaston Leroux	1898-03-03	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/03-mars-1898/66/168339/1
Gaston Leroux	1898-03-10	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/10-mars-1898/66/178691/1
Gaston Leroux	1898-03-17	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/17-mars-1898/66/166343/1
Gaston Leroux	1898-03-31	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/31-mars-1898/66/165299/1
Gaston Leroux	1898-04-22	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/22-avril-1898/66/163251/1
Gaston Leroux	1898-06-14	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/14-juin-1898/66/186025/1
Gaston Leroux	1898-07-06	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/06-juillet-1898/66/163241/1
Gaston Leroux	1898-07-28	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/28-juillet-1898/66/167323/1
Gaston Leroux	1898-10-01	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/01-octobre-1898/66/179731/1
